,date,high_temp_actual,high_temp_historical_avg,high_temp_record,low_temp_actual,low_temp_historical_avg,low_temp_record,avg_temp_actual,avg_temp_historical_avg,avg_temp_record,precipitation_actual,precipitation_historical_avg,precipitation_record,dew_point_actual,dew_point_historical_avg,dew_point_record,high_dew_point_actual,high_dew_point_historical_avg,high_dew_point_record,low_dew_point_actual,low_dew_point_historical_avg,low_dew_point_record,avg_dew_point_actual,avg_dew_point_historical_avg,avg_dew_point_record,max_wind_speed_actual,max_wind_speed_historical_avg,max_wind_speed_record,visibility_actual,visibility_historical_avg,visibility_record,sea_pressure_actual,sea_pressure_historical_avg,sea_pressure_record
2348,2016-6-11,90,90,105,71,68,53,80.29,79,-,0.00,0.13,-,68.63,-,-,71,-,-,67,-,-,68.63,-,-,16,-,-,10,-,-,28.19,-,-
2349,2016-6-19,93,91,107,70,69,52,79.83,80,-,0.00,0.12,-,68.41,-,-,72,-,-,64,-,-,68.41,-,-,20,-,-,10,-,-,28.29,-,-
2350,2016-6-24,92,92,105,71,70,60,82.17,81,-,0.00,0.10,-,65.21,-,-,68,-,-,62,-,-,65.21,-,-,16,-,-,10,-,-,28.21,-,-
2351,2016-6-22,94,92,105,73,70,56,84.13,81,-,0.00,0.10,-,65.5,-,-,68,-,-,63,-,-,65.5,-,-,20,-,-,10,-,-,28.17,-,-
2352,2016-6-26,87,92,108,73,70,58,78.76,81,-,0.00,0.09,-,69.16,-,-,72,-,-,66,-,-,69.16,-,-,17,-,-,10,-,-,28.27,-,-
2353,2016-6-21,93,91,105,73,70,57,82.13,81,-,0.00,0.10,-,65.96,-,-,69,-,-,62,-,-,65.96,-,-,13,-,-,10,-,-,28.31,-,-
2354,2016-6-18,96,91,107,75,69,52,85.42,80,-,0.00,0.11,-,69.21,-,-,72,-,-,66,-,-,69.21,-,-,17,-,-,10,-,-,28.21,-,-
2355,2016-6-23,94,92,104,74,70,60,84,81,-,0.00,0.11,-,65.88,-,-,70,-,-,61,-,-,65.88,-,-,17,-,-,10,-,-,28.21,-,-
2356,2016-6-25,90,92,106,75,70,55,80.67,81,-,0.00,0.09,-,68.71,-,-,70,-,-,66,-,-,68.71,-,-,20,-,-,10,-,-,28.19,-,-
2357,2016-6-27,92,92,109,71,70,56,81.71,81,-,0.00,0.08,-,66.54,-,-,69,-,-,63,-,-,66.54,-,-,10,-,-,10,-,-,28.31,-,-
2358,2016-6-20,91,91,106,71,69,54,80.58,80,-,0.00,0.11,-,65.75,-,-,69,-,-,62,-,-,65.75,-,-,14,-,-,10,-,-,28.36,-,-
2359,2016-7-4,101,93,102,77,71,58,86.8,82,-,0.00,0.07,-,72.6,-,-,76,-,-,66,-,-,72.6,-,-,22,-,-,10,-,-,28.08,-,-
2360,2016-7-7,100,94,106,77,72,59,88.29,83,-,0.00,0.06,-,66.75,-,-,71,-,-,60,-,-,66.75,-,-,25,-,-,10,-,-,28.06,-,-
2361,2016-7-2,97,93,107,74,71,57,85.33,82,-,0.00,0.07,-,66.13,-,-,69,-,-,63,-,-,66.13,-,-,18,-,-,10,-,-,28.16,-,-
2362,2016-7-1,93,93,105,74,71,60,83.08,82,-,0.00,0.07,-,65.46,-,-,70,-,-,61,-,-,65.46,-,-,15,-,-,10,-,-,28.21,-,-
2363,2016-6-29,92,93,108,69,71,59,79.38,82,-,0.64,0.08,-,67.79,-,-,70,-,-,64,-,-,67.79,-,-,13,-,-,10,-,-,28.27,-,-
2364,2016-7-6,100,93,102,78,71,62,88.5,82,-,0.17,0.07,-,67.5,-,-,72,-,-,60,-,-,67.5,-,-,23,-,-,10,-,-,28.07,-,-
2365,2016-6-28,94,92,109,71,71,56,77.73,82,-,0.00,0.09,-,69.07,-,-,72,-,-,65,-,-,69.07,-,-,14,-,-,10,-,-,28.3,-,-
2366,2016-7-3,99,93,106,79,71,60,87.76,82,-,0.00,0.07,-,69.36,-,-,71,-,-,64,-,-,69.36,-,-,21,-,-,10,-,-,28.06,-,-
2367,2016-7-5,91,93,103,76,71,55,82.32,82,-,0.02,0.07,-,70.94,-,-,75,-,-,60,-,-,70.94,-,-,26,-,-,10,-,-,28.18,-,-
2368,2016-6-30,92,93,110,71,71,63,81.58,82,-,0.00,0.08,-,66.08,-,-,70,-,-,63,-,-,66.08,-,-,13,-,-,10,-,-,28.21,-,-
2369,2016-7-11,99,94,104,76,72,61,87.33,83,-,0.00,0.06,-,66.83,-,-,71,-,-,60,-,-,66.83,-,-,22,-,-,10,-,-,28.03,-,-
2370,2016-7-9,95,94,106,72,72,59,82.72,83,-,0.01,0.06,-,68.28,-,-,72,-,-,64,-,-,68.28,-,-,28,-,-,10,-,-,28.2,-,-
2371,2016-7-16,96,94,106,69,72,63,82.52,83,-,0.00,0.06,-,61.4,-,-,67,-,-,54,-,-,61.4,-,-,29,-,-,10,-,-,28.22,-,-
2372,2016-7-10,97,94,106,73,72,55,84.63,83,-,0.20,0.06,-,68.29,-,-,71,-,-,65,-,-,68.29,-,-,18,-,-,10,-,-,28.12,-,-
2373,2016-7-14,100,94,109,75,72,57,88.48,83,-,0.00,0.06,-,65.52,-,-,69,-,-,60,-,-,65.52,-,-,18,-,-,10,-,-,28.17,-,-
2374,2016-7-12,100,94,107,77,72,61,87.88,83,-,0.00,0.06,-,65.67,-,-,69,-,-,60,-,-,65.67,-,-,25,-,-,10,-,-,28.05,-,-
2375,2016-7-8,97,94,105,77,72,57,87.38,83,-,0.00,0.06,-,67.79,-,-,71,-,-,62,-,-,67.79,-,-,18,-,-,10,-,-,28.14,-,-
2376,2016-7-17,97,94,110,75,72,65,86.5,83,-,0.00,0.06,-,61.92,-,-,66,-,-,56,-,-,61.92,-,-,21,-,-,10,-,-,28.2,-,-
2377,2016-7-15,98,94,109,79,72,59,87.88,83,-,0.00,0.05,-,67.69,-,-,72,-,-,62,-,-,67.69,-,-,17,-,-,10,-,-,28.19,-,-
2378,2016-7-13,101,94,108,78,72,62,88.67,83,-,0.00,0.06,-,65.33,-,-,71,-,-,55,-,-,65.33,-,-,24,-,-,10,-,-,28.12,-,-
2379,2016-7-22,99,95,106,77,72,64,87.25,84,-,0.00,0.05,-,61.54,-,-,66,-,-,57,-,-,61.54,-,-,16,-,-,10,-,-,28.26,-,-
2380,2016-7-18,96,95,110,75,72,66,85.32,83,-,0.00,0.06,-,64.04,-,-,68,-,-,59,-,-,64.04,-,-,15,-,-,10,-,-,28.3,-,-
2381,2016-7-21,98,95,106,77,72,62,86.92,84,-,0.00,0.06,-,62.33,-,-,66,-,-,59,-,-,62.33,-,-,18,-,-,10,-,-,28.3,-,-
2382,2016-7-24,99,95,106,78,73,63,88.67,84,-,0.00,0.06,-,64.58,-,-,70,-,-,61,-,-,64.58,-,-,17,-,-,10,-,-,28.14,-,-
2383,2016-7-23,99,95,107,76,73,62,87.96,84,-,0.00,0.05,-,62.92,-,-,68,-,-,60,-,-,62.92,-,-,14,-,-,10,-,-,28.17,-,-
2384,2016-7-27,93,95,107,75,73,63,84.42,84,-,0.00,0.06,-,67.19,-,-,69,-,-,64,-,-,67.19,-,-,17,-,-,10,-,-,28.15,-,-
2385,2016-7-26,96,95,107,72,73,63,84.63,84,-,0.06,0.05,-,65.88,-,-,69,-,-,63,-,-,65.88,-,-,12,-,-,10,-,-,28.17,-,-
2386,2016-7-20,97,95,107,76,72,65,86.46,84,-,0.00,0.06,-,65.63,-,-,70,-,-,61,-,-,65.63,-,-,20,-,-,10,-,-,28.31,-,-
2387,2016-7-19,96,95,108,75,72,65,86.29,84,-,0.00,0.05,-,65.17,-,-,69,-,-,62,-,-,65.17,-,-,16,-,-,10,-,-,28.35,-,-
2388,2016-7-25,99,95,105,77,73,63,87.46,84,-,0.00,0.06,-,65.38,-,-,69,-,-,63,-,-,65.38,-,-,16,-,-,10,-,-,28.17,-,-
2389,2016-7-28,95,95,107,72,73,62,82.76,84,-,0.01,0.06,-,67,-,-,69,-,-,63,-,-,67,-,-,14,-,-,10,-,-,28.19,-,-
2390,2016-8-3,100,95,111,77,73,61,88.42,84,-,0.00,0.08,-,62.38,-,-,67,-,-,57,-,-,62.38,-,-,17,-,-,10,-,-,28.21,-,-
2391,2016-7-30,97,95,106,74,73,63,85.71,84,-,0.17,0.06,-,63.54,-,-,68,-,-,60,-,-,63.54,-,-,16,-,-,10,-,-,28.18,-,-
2392,2016-8-1,100,95,107,77,73,60,88,84,-,0.00,0.07,-,59.96,-,-,69,-,-,48,-,-,59.96,-,-,21,-,-,10,-,-,28.19,-,-
2393,2016-8-6,99,95,107,77,73,61,88.64,84,-,0.00,0.08,-,63.76,-,-,68,-,-,60,-,-,63.76,-,-,13,-,-,10,-,-,28.16,-,-
2394,2016-8-5,99,95,106,78,73,62,88.17,84,-,0.00,0.08,-,62.96,-,-,67,-,-,58,-,-,62.96,-,-,17,-,-,10,-,-,28.16,-,-
2395,2016-8-2,100,95,109,76,73,56,87.5,84,-,0.00,0.07,-,59.13,-,-,66,-,-,53,-,-,59.13,-,-,18,-,-,10,-,-,28.24,-,-
2396,2016-7-29,93,95,102,75,73,66,82.88,84,-,0.00,0.06,-,67.31,-,-,74,-,-,65,-,-,67.31,-,-,21,-,-,10,-,-,28.21,-,-
2397,2016-8-4,100,95,107,78,73,62,89.08,84,-,0.00,0.08,-,61.88,-,-,66,-,-,55,-,-,61.88,-,-,18,-,-,10,-,-,28.14,-,-
2398,2016-7-31,99,95,105,77,73,54,87.71,84,-,0.00,0.06,-,63.25,-,-,70,-,-,57,-,-,63.25,-,-,22,-,-,10,-,-,28.16,-,-
2399,2016-8-12,98,95,110,76,72,57,83.11,84,-,0.00,0.08,-,68.11,-,-,74,-,-,63,-,-,68.11,-,-,18,-,-,10,-,-,28.1,-,-
2400,2016-8-7,99,95,106,79,73,62,88.75,84,-,0.00,0.09,-,64,-,-,69,-,-,61,-,-,64,-,-,15,-,-,10,-,-,28.13,-,-
2401,2016-8-13,91,95,106,73,72,58,79.03,84,-,0.58,0.08,-,68.45,-,-,74,-,-,57,-,-,68.45,-,-,16,-,-,10,-,-,28.14,-,-
2402,2016-8-9,96,95,106,73,73,56,82.29,84,-,0.00,0.09,-,67.04,-,-,71,-,-,64,-,-,67.04,-,-,20,-,-,10,-,-,28.18,-,-
2403,2016-8-11,102,95,110,80,72,58,90.52,84,-,0.00,0.08,-,64.44,-,-,71,-,-,60,-,-,64.44,-,-,16,-,-,10,-,-,28.14,-,-
2404,2016-8-14,88,95,108,70,72,63,79.13,83,-,0.06,0.08,-,59.17,-,-,65,-,-,53,-,-,59.17,-,-,16,-,-,10,-,-,28.2,-,-
2405,2016-8-16,87,94,109,63,72,62,74.38,83,-,0.00,0.08,-,63.96,-,-,68,-,-,61,-,-,63.96,-,-,17,-,-,10,-,-,28.26,-,-
2406,2016-8-15,89,95,106,71,72,62,79.13,83,-,0.00,0.08,-,61.17,-,-,66,-,-,52,-,-,61.17,-,-,14,-,-,10,-,-,28.22,-,-
2407,2016-8-10,100,95,107,77,72,62,88.25,84,-,0.01,0.08,-,63.96,-,-,69,-,-,58,-,-,63.96,-,-,17,-,-,10,-,-,28.16,-,-
2408,2016-8-8,100,95,107,78,73,57,88,84,-,0.00,0.08,-,64.63,-,-,70,-,-,60,-,-,64.63,-,-,20,-,-,10,-,-,28.09,-,-
2409,2016-8-23,93,93,104,73,71,55,81.5,82,-,0.97,0.09,-,66.67,-,-,71,-,-,61,-,-,66.67,-,-,23,-,-,10,-,-,28.23,-,-
2410,2016-8-21,83,94,104,68,71,57,74.72,83,-,0.79,0.09,-,65.08,-,-,68,-,-,62,-,-,65.08,-,-,13,-,-,10,-,-,28.23,-,-
2411,2016-8-19,87,94,105,73,72,60,79.07,83,-,0.00,0.08,-,69.69,-,-,71,-,-,67,-,-,69.69,-,-,21,-,-,10,-,-,28.13,-,-
2412,2016-8-25,92,93,105,72,71,58,81.42,82,-,0.00,0.08,-,63.71,-,-,68,-,-,55,-,-,63.71,-,-,16,-,-,10,-,-,28.24,-,-
2413,2016-8-26,92,93,109,70,70,54,79.42,82,-,0.00,0.09,-,66.73,-,-,72,-,-,62,-,-,66.73,-,-,12,-,-,10,-,-,28.24,-,-
2414,2016-8-18,82,94,106,72,72,62,75.52,83,-,0.11,0.09,-,68.37,-,-,72,-,-,63,-,-,68.37,-,-,18,-,-,10,-,-,28.22,-,-
2415,2016-8-24,92,93,102,71,71,55,80.96,82,-,0.00,0.09,-,66.77,-,-,69,-,-,63,-,-,66.77,-,-,20,-,-,10,-,-,28.27,-,-
2416,2016-8-22,86,94,104,68,71,58,73.48,82,-,0.00,0.08,-,69.76,-,-,76,-,-,64,-,-,69.76,-,-,29,-,-,10,-,-,28.25,-,-
2417,2016-8-17,89,94,106,70,72,61,76,83,-,0.00,0.08,-,69.32,-,-,71,-,-,67,-,-,69.32,-,-,13,-,-,10,-,-,28.26,-,-
2418,2016-8-20,80,94,106,66,72,57,71.09,83,-,1.75,0.09,-,63.59,-,-,72,-,-,0,-,-,63.59,-,-,15,-,-,10,-,-,28.14,-,-
2419,2016-8-31,90,92,107,69,69,48,78.7,80,-,0.00,0.09,-,67.89,-,-,71,-,-,64,-,-,67.89,-,-,17,-,-,10,-,-,28.23,-,-
2420,2016-8-28,86,92,108,71,70,50,75.55,81,-,0.26,0.09,-,70.1,-,-,73,-,-,68,-,-,70.1,-,-,31,-,-,10,-,-,28.22,-,-
2421,2016-8-29,88,92,106,68,70,58,76.83,81,-,0.68,0.08,-,67.42,-,-,70,-,-,64,-,-,67.42,-,-,15,-,-,10,-,-,28.26,-,-
2422,2016-9-5,89,90,107,70,68,52,78.81,79,-,0.00,0.08,-,67.73,-,-,70,-,-,65,-,-,67.73,-,-,18,-,-,10,-,-,28.18,-,-
2423,2016-8-30,88,92,105,71,70,53,77.52,81,-,0.00,0.10,-,67.93,-,-,70,-,-,64,-,-,67.93,-,-,12,-,-,10,-,-,28.25,-,-
2424,2016-9-3,88,91,104,69,68,52,77.92,80,-,0.00,0.08,-,68.83,-,-,71,-,-,68,-,-,68.83,-,-,15,-,-,10,-,-,28.2,-,-
2425,2016-9-4,88,91,106,71,68,51,78.22,79,-,0.00,0.07,-,69,-,-,71,-,-,67,-,-,69,-,-,16,-,-,10,-,-,28.17,-,-
2426,2016-9-1,83,91,106,70,69,57,74.79,80,-,0.27,0.08,-,71.05,-,-,77,-,-,69,-,-,71.05,-,-,20,-,-,10,-,-,28.23,-,-
2427,2016-8-27,92,93,104,70,70,59,77.36,81,-,0.06,0.09,-,68.6,-,-,70,-,-,64,-,-,68.6,-,-,24,-,-,10,-,-,28.19,-,-
2428,2016-9-2,84,91,105,70,69,55,74.61,80,-,1.20,0.08,-,69.03,-,-,70,-,-,67,-,-,69.03,-,-,10,-,-,10,-,-,28.24,-,-
2429,2016-9-8,94,89,100,74,67,50,83.58,78,-,0.00,0.08,-,67.79,-,-,71,-,-,65,-,-,67.79,-,-,18,-,-,10,-,-,28.17,-,-
2430,2016-9-6,89,90,105,74,68,47,79.9,79,-,0.00,0.09,-,69.17,-,-,72,-,-,65,-,-,69.17,-,-,22,-,-,10,-,-,28.23,-,-
2431,2016-9-7,90,90,105,74,67,48,81.4,78,-,0.00,0.08,-,70.04,-,-,71,-,-,67,-,-,70.04,-,-,22,-,-,10,-,-,28.25,-,-
2432,2016-9-10,80,89,103,65,66,48,71.35,78,-,0.03,0.08,-,63.9,-,-,67,-,-,60,-,-,63.9,-,-,22,-,-,10,-,-,28.42,-,-
2433,2016-9-13,87,88,101,71,65,50,78.54,76,-,0.00,0.08,-,66.63,-,-,69,-,-,64,-,-,66.63,-,-,15,-,-,10,-,-,28.23,-,-
2434,2016-9-12,89,88,104,67,66,46,77.42,77,-,0.00,0.08,-,64.33,-,-,68,-,-,62,-,-,64.33,-,-,18,-,-,10,-,-,28.17,-,-
2435,2016-9-9,94,89,99,74,67,46,82.92,78,-,0.00,0.08,-,65.38,-,-,70,-,-,60,-,-,65.38,-,-,20,-,-,10,-,-,28.09,-,-
2436,2016-9-11,86,88,105,60,66,49,72.33,77,-,0.26,0.08,-,62.79,-,-,65,-,-,59,-,-,62.79,-,-,12,-,-,10,-,-,28.36,-,-
2437,2016-9-14,86,87,100,68,65,47,74.4,76,-,0.00,0.08,-,69,-,-,72,-,-,65,-,-,69,-,-,13,-,-,10,-,-,28.29,-,-
2438,2016-9-15,84,87,104,69,64,47,73.54,76,-,0.41,0.07,-,69.38,-,-,72,-,-,67,-,-,69.38,-,-,14,-,-,10,-,-,28.24,-,-
2439,2016-9-21,91,85,101,69,62,42,79.5,74,-,0.00,0.07,-,64.75,-,-,67,-,-,62,-,-,64.75,-,-,10,-,-,10,-,-,28.22,-,-
2440,2016-9-18,91,86,97,67,63,48,80.13,75,-,0.00,0.06,-,68.46,-,-,73,-,-,62,-,-,68.46,-,-,14,-,-,10,-,-,28.2,-,-
2441,2016-9-17,88,86,100,66,64,43,76.25,75,-,0.18,0.07,-,67.46,-,-,70,-,-,65,-,-,67.46,-,-,14,-,-,10,-,-,28.23,-,-
2442,2016-9-19,93,86,99,74,63,45,82.92,74,-,0.00,0.07,-,69.25,-,-,71,-,-,67,-,-,69.25,-,-,14,-,-,10,-,-,28.21,-,-
2443,2016-9-20,92,85,101,73,63,41,81.5,74,-,0.00,0.06,-,67.67,-,-,70,-,-,64,-,-,67.67,-,-,13,-,-,10,-,-,28.26,-,-
2444,2016-9-23,89,84,99,69,62,44,77.74,73,-,0.00,0.07,-,67.71,-,-,71,-,-,63,-,-,67.71,-,-,20,-,-,10,-,-,28.14,-,-
2445,2016-9-22,88,85,99,67,62,44,77.46,73,-,0.00,0.08,-,61.71,-,-,66,-,-,60,-,-,61.71,-,-,14,-,-,10,-,-,28.2,-,-
2446,2016-9-25,71,84,104,60,61,40,66.96,72,-,2.28,0.07,-,65.65,-,-,68,-,-,59,-,-,65.65,-,-,21,-,-,10,-,-,28.32,-,-
2447,2016-9-24,88,84,99,67,61,38,77.46,73,-,0.00,0.08,-,67.58,-,-,70,-,-,62,-,-,67.58,-,-,20,-,-,10,-,-,28.15,-,-
2448,2016-9-16,88,87,103,64,64,46,72.74,75,-,0.86,0.06,-,66.1,-,-,68,-,-,63,-,-,66.1,-,-,24,-,-,10,-,-,28.21,-,-
2449,2016-9-28,85,83,102,55,60,40,68.75,71,-,0.00,0.07,-,50.75,-,-,58,-,-,45,-,-,50.75,-,-,6,-,-,10,-,-,28.3,-,-
2450,2016-9-26,71,83,105,60,61,39,63.81,72,-,0.36,0.08,-,54.23,-,-,58,-,-,50,-,-,54.23,-,-,14,-,-,10,-,-,28.39,-,-
2451,2016-9-30,77,82,103,51,59,40,63.96,71,-,0.00,0.07,-,51,-,-,55,-,-,49,-,-,51,-,-,7,-,-,10,-,-,28.38,-,-
2452,2016-10-3,84,81,100,59,58,39,71.88,70,-,0.00,0.09,-,57.58,-,-,61,-,-,54,-,-,57.58,-,-,20,-,-,10,-,-,28.12,-,-
2453,2016-10-5,90,81,99,67,58,39,78.63,69,-,0.00,0.09,-,66.54,-,-,69,-,-,64,-,-,66.54,-,-,17,-,-,10,-,-,28.06,-,-
2454,2016-10-2,84,82,99,57,59,40,69.21,70,-,0.00,0.08,-,56.13,-,-,59,-,-,53,-,-,56.13,-,-,15,-,-,10,-,-,28.21,-,-
2455,2016-10-1,82,82,103,59,59,42,69.67,70,-,0.00,0.09,-,54.75,-,-,58,-,-,52,-,-,54.75,-,-,12,-,-,10,-,-,28.24,-,-
2456,2016-10-4,89,81,98,68,58,43,76.27,69,-,0.00,0.08,-,63.15,-,-,67,-,-,57,-,-,63.15,-,-,23,-,-,10,-,-,27.95,-,-
2457,2016-9-29,75,82,100,56,60,43,65.04,71,-,0.00,0.07,-,50.71,-,-,57,-,-,46,-,-,50.71,-,-,12,-,-,10,-,-,28.46,-,-
2458,2016-9-27,74,83,105,56,60,39,63.88,72,-,0.01,0.07,-,51.04,-,-,56,-,-,43,-,-,51.04,-,-,8,-,-,10,-,-,28.33,-,-
2459,2016-10-7,76,80,99,50,57,39,58.71,69,-,0.06,0.09,-,53.65,-,-,66,-,-,48,-,-,53.65,-,-,24,-,-,10,-,-,28.39,-,-
2460,2016-10-15,88,78,97,68,55,36,75.96,66,-,0.00,0.11,-,64.73,-,-,67,-,-,62,-,-,64.73,-,-,22,-,-,10,-,-,28.15,-,-
2461,2016-10-11,86,79,100,62,56,39,72.33,67,-,0.00,0.10,-,52.04,-,-,58,-,-,44,-,-,52.04,-,-,16,-,-,10,-,-,28.25,-,-
2462,2016-10-10,80,79,96,56,56,36,66.67,68,-,0.00,0.10,-,46.83,-,-,51,-,-,42,-,-,46.83,-,-,15,-,-,10,-,-,28.33,-,-
2463,2016-10-12,87,79,99,56,56,33,69.54,67,-,0.00,0.10,-,54.54,-,-,60,-,-,48,-,-,54.54,-,-,28,-,-,10,-,-,28.31,-,-
2464,2016-10-6,89,80,97,70,57,41,78.67,69,-,0.00,0.09,-,65.96,-,-,67,-,-,65,-,-,65.96,-,-,21,-,-,10,-,-,28.06,-,-
2465,2016-10-8,73,80,102,51,57,34,60.8,68,-,0.02,0.09,-,51.4,-,-,54,-,-,48,-,-,51.4,-,-,9,-,-,10,-,-,28.45,-,-
2466,2016-10-14,79,78,97,61,55,38,67,67,-,0.32,0.11,-,62.53,-,-,67,-,-,56,-,-,62.53,-,-,16,-,-,10,-,-,28.3,-,-
2467,2016-10-9,75,79,93,55,56,39,63.92,68,-,0.00,0.10,-,53.04,-,-,56,-,-,48,-,-,53.04,-,-,12,-,-,10,-,-,28.44,-,-
2468,2016-10-13,65,78,97,53,55,36,59.29,67,-,0.00,0.10,-,51.55,-,-,55,-,-,48,-,-,51.55,-,-,14,-,-,10,-,-,28.36,-,-
2469,2016-10-21,72,76,93,42,53,34,56.58,64,-,0.00,0.10,-,40.65,-,-,45,-,-,37,-,-,40.65,-,-,10,-,-,10,-,-,28.44,-,-
2470,2016-10-17,93,77,95,69,54,39,79,66,-,0.00,0.11,-,62.46,-,-,66,-,-,58,-,-,62.46,-,-,23,-,-,10,-,-,28,-,-
2471,2016-10-22,80,76,91,49,53,32,64.38,64,-,0.00,0.10,-,43.67,-,-,49,-,-,38,-,-,43.67,-,-,16,-,-,10,-,-,28.29,-,-
2472,2016-10-16,92,77,93,70,54,34,78.96,66,-,0.00,0.12,-,61.96,-,-,66,-,-,58,-,-,61.96,-,-,25,-,-,10,-,-,28.09,-,-
2473,2016-10-18,83,77,91,66,54,32,74.29,65,-,0.00,0.12,-,55.38,-,-,62,-,-,46,-,-,55.38,-,-,16,-,-,10,-,-,28.06,-,-
2474,2016-10-23,80,75,90,62,52,33,68.75,64,-,0.00,0.10,-,49.88,-,-,57,-,-,42,-,-,49.88,-,-,18,-,-,10,-,-,28.27,-,-
2475,2016-10-25,79,75,91,61,52,34,69.58,63,-,0.00,0.10,-,60.25,-,-,62,-,-,57,-,-,60.25,-,-,17,-,-,10,-,-,28.32,-,-
2476,2016-10-20,75,76,93,54,53,29,66.07,65,-,0.00,0.10,-,51.21,-,-,64,-,-,41,-,-,51.21,-,-,23,-,-,10,-,-,28.45,-,-
2477,2016-10-24,82,75,91,60,52,32,69.71,64,-,0.00,0.10,-,57.08,-,-,62,-,-,54,-,-,57.08,-,-,15,-,-,10,-,-,28.37,-,-
2478,2016-10-19,88,77,93,65,54,32,76.46,65,-,0.00,0.11,-,64.54,-,-,68,-,-,59,-,-,64.54,-,-,20,-,-,10,-,-,28.11,-,-
2479,2016-11-1,88,72,91,62,49,28,73.73,61,-,0.00,0.07,-,60.19,-,-,64,-,-,56,-,-,60.19,-,-,20,-,-,10,-,-,28.1,-,-
2480,2016-11-2,82,72,88,63,49,25,72.61,60,-,0.00,0.06,-,64.7,-,-,68,-,-,62,-,-,64.7,-,-,18,-,-,10,-,-,28.34,-,-
2481,2016-10-28,84,74,91,63,51,28,72.25,62,-,0.00,0.08,-,56.21,-,-,60,-,-,52,-,-,56.21,-,-,15,-,-,10,-,-,28.33,-,-
2482,2016-10-27,86,74,90,0,51,28,69.2,63,-,0.00,0.09,-,57.52,-,-,62,-,-,0,-,-,57.52,-,-,10,-,-,10,-,-,28.37,-,-
2483,2016-10-30,85,73,89,60,50,23,71.79,61,-,0.00,0.08,-,56.29,-,-,60,-,-,53,-,-,56.29,-,-,14,-,-,10,-,-,28.29,-,-
2484,2016-10-26,84,74,90,63,51,28,72.21,63,-,0.00,0.09,-,60.25,-,-,62,-,-,58,-,-,60.25,-,-,18,-,-,10,-,-,28.28,-,-
2485,2016-11-4,69,71,88,0,48,22,56.95,60,-,0.00,0.06,-,53.36,-,-,61,-,-,0,-,-,53.36,-,-,10,-,-,10,-,-,28.5,-,-
2486,2016-10-31,84,73,91,61,50,19,71.42,61,-,0.00,0.08,-,55.54,-,-,61,-,-,49,-,-,55.54,-,-,18,-,-,10,-,-,28.22,-,-
2487,2016-10-29,83,73,89,61,50,26,70.54,62,-,0.00,0.08,-,56.42,-,-,60,-,-,54,-,-,56.42,-,-,22,-,-,10,-,-,28.26,-,-
2488,2016-11-3,68,72,87,0,48,21,40.31,60,-,0.00,0.07,-,39.36,-,-,63,-,-,0,-,-,39.36,-,-,14,-,-,10,-,-,28.45,-,-
2489,2016-11-12,63,68,84,45,45,19,52.69,56,-,0.00,0.04,-,45.42,-,-,49,-,-,44,-,-,45.42,-,-,13,-,-,10,-,-,28.48,-,-
2490,2016-11-10,65,69,84,49,45,18,56.65,57,-,0.00,0.05,-,51.35,-,-,53,-,-,49,-,-,51.35,-,-,7,-,-,10,-,-,28.49,-,-
2491,2016-11-14,76,67,84,49,44,14,61.79,55,-,0.00,0.05,-,49.25,-,-,55,-,-,43,-,-,49.25,-,-,10,-,-,10,-,-,28.24,-,-
2492,2016-11-11,69,68,87,48,45,18,57.96,57,-,0.00,0.06,-,51.13,-,-,54,-,-,47,-,-,51.13,-,-,8,-,-,10,-,-,28.44,-,-
2493,2016-11-7,75,70,89,0,47,28,63.63,58,-,0.76,0.05,-,60.74,-,-,65,-,-,0,-,-,60.74,-,-,17,-,-,10,-,-,28.31,-,-
2494,2016-11-9,60,69,90,53,46,27,56.06,58,-,0.00,0.05,-,51.69,-,-,53,-,-,50,-,-,51.69,-,-,15,-,-,10,-,-,28.49,-,-
2495,2016-11-5,70,71,90,60,48,26,62.65,59,-,0.00,0.06,-,60.94,-,-,63,-,-,59,-,-,60.94,-,-,14,-,-,10,-,-,28.43,-,-
2496,2016-11-8,63,70,92,57,46,24,59.73,58,-,0.50,0.05,-,57.5,-,-,62,-,-,53,-,-,57.5,-,-,20,-,-,10,-,-,28.44,-,-
2497,2016-11-6,67,70,88,58,47,24,61.1,59,-,0.00,0.06,-,59,-,-,62,-,-,56,-,-,59,-,-,22,-,-,10,-,-,28.31,-,-
2498,2016-11-13,71,67,85,44,44,21,56.08,56,-,0.00,0.05,-,49,-,-,53,-,-,42,-,-,49,-,-,14,-,-,10,-,-,28.37,-,-
2499,2016-11-20,67,64,89,38,41,22,52.04,53,-,0.00,0.04,-,30.96,-,-,37,-,-,25,-,-,30.96,-,-,20,-,-,10,-,-,28.49,-,-
2500,2016-11-17,79,66,86,58,42,17,68.21,54,-,0.00,0.04,-,50.54,-,-,59,-,-,41,-,-,50.54,-,-,24,-,-,10,-,-,27.98,-,-
2501,2016-11-19,57,65,85,31,41,22,42.71,53,-,0.00,0.04,-,24.38,-,-,28,-,-,16,-,-,24.38,-,-,9,-,-,10,-,-,28.75,-,-
2502,2016-11-18,68,65,87,40,42,16,52.96,54,-,0.00,0.04,-,31.25,-,-,59,-,-,23,-,-,31.25,-,-,28,-,-,10,-,-,28.63,-,-
